ensembl_gene_id,gene_symbol,SRR19070041,SRR19070042,SRR19070043,SRR19070035,SRR19070036,SRR19070037
ENSMUSG00000095170,Ighv8-11,0,0,0,0,0,0
ENSMUSG00000095171,Taar7b,0,0,0,0,0,0
ENSMUSG00000095179,Gm21638,0,0,0,0,0,0
ENSMUSG00000095180,Rhox5,0.16086,0,0.172078,0,0,0
ENSMUSG00000095185,Vmn1r-ps75,0,0,0,0,0,0
ENSMUSG00000095187,Or2y11,0.219179,0.085093,0.14016,0.314199,0.056663,0.115487
ENSMUSG00000095189,Or5b117,0,0,0,0,0,0
ENSMUSG00000095190,Gm10668,0,0,0,0,0,0
ENSMUSG00000095191,Vmn1r249,0,0,0,0,0,0
ENSMUSG00000095194,Or8g22,0,0,0,0,0,0
ENSMUSG00000095195,Gm3005,0,1.627269,1.859988,0.246692,0.320292,1.551355
ENSMUSG00000095196,Gm8305,0,0,0,0,0,0
ENSMUSG00000095197,Ighv1-59,0,0,0.806825,0,0,0
ENSMUSG00000095199,Zfp967,1.687338,0.78177,0.616312,0.474545,1.478939,1.116855
ENSMUSG00000095200,Ighv1-7,0,0,0,0,0,0
ENSMUSG00000095201,Vmn1r91,0,0,0,0,0,0
ENSMUSG00000095202,Gm6100,0,0,0,0,0,0
ENSMUSG00000095204,Ighv1-52,0,0,0,0,0,0
ENSMUSG00000095210,Ighv5-9-1,0,0,0,0,0,0
ENSMUSG00000095212,Or5p53,0,0,0,0,0,0
ENSMUSG00000095217,H2bc15,3.655269,3.235241,3.73062,0.572834,4.853404,0
ENSMUSG00000095218,Or10ak14,0,0,0,0,0,0
ENSMUSG00000095226,Gm10377,0,0,0,0,0,0
ENSMUSG00000095231,Gm14297,0,0,0,0,0,0
ENSMUSG00000095232,Scgb1b19,0,0,0,0,0,0
ENSMUSG00000095234,Gm21586,0,0,0,0,0,0
ENSMUSG00000095236,Or2f1b,0,0,0,0,0,0
ENSMUSG00000095238,Gm4845,0,0,0,0,0,0
ENSMUSG00000095239,Or5p72,0,0,0,0.0449,0,0
ENSMUSG00000095240,Cypt14-ps,0,0,0,0,0,0
ENSMUSG00000095241,Gm5478,0,0,0,0,0,0
ENSMUSG00000095242,Gm20834,0,0,0,0,0,0
ENSMUSG00000095248,Or56a3b,0,0,0,0,0,0
ENSMUSG00000095250,,0,0,0,0,0,0
ENSMUSG00000095253,Zfp799,16.804087,11.057239,10.369045,13.99192,10.700015,13.589548
ENSMUSG00000095257,Scgb1b3,0,0,0,0,0,0
ENSMUSG00000095258,Gm2163,3.354666,3.510558,4.12188,3.009358,2.595952,2.923578
ENSMUSG00000095259,Gm14357,0,0,0,0,0,0
ENSMUSG00000095261,Gm17391,0,0,0,0,0,0
ENSMUSG00000095262,Gm21893,0,0,0,0,0,0
ENSMUSG00000095263,Gm21094,0,0,0,0,0,0
ENSMUSG00000095266,Gm5225,0,0,0,0,0,0
ENSMUSG00000095267,Ssty1,0,0,0,0,0,0
ENSMUSG00000095270,Ifna9,0,0,0,0,0,0
ENSMUSG00000095273,Vmn1r142,0,0,0,0,0,0
ENSMUSG00000095274,Obox4-ps27,0,0,0,0,0,0
ENSMUSG00000095275,Vmn1r107,0,0,0,0,0,0
ENSMUSG00000095276,Gfy,0.128143,0,0.408343,0.299972,0.41314,0
ENSMUSG00000095277,Rps12-ps22,0,0,0,0,0,0
ENSMUSG00000095285,Ighv5-9,0,0,0,0,0,0
ENSMUSG00000095286,Or2g25,0,0,0,0.032967,0,0.033394
ENSMUSG00000095287,Vmn1r-ps78,0,0,0,0,0,0
ENSMUSG00000095288,Gm7618,0,0,0,0,0,4.555451
ENSMUSG00000095291,Gm12613,0,0,0,0.070909,0.207824,0
ENSMUSG00000095293,Gm10058,0,0,0,0,0,0
ENSMUSG00000095294,Potefam3b,2.846985,0.749845,0.734299,2.358493,0.26541,0.995179
ENSMUSG00000095295,Gm3488,5.12648,3.934139,4.244389,6.969044,4.880342,4.697751
ENSMUSG00000095296,Speer1j,0.376285,0,0,0,0,0
ENSMUSG00000095298,Ccl19-ps5,0.85288,0,0,0,1.17289,0
ENSMUSG00000095300,Spata31e3,0,0,0.018874,0.045035,0.022156,0
ENSMUSG00000095301,Or5p55,0,0,0,0,0,0
ENSMUSG00000095302,Ssty2,0,0,0,0,0,0
ENSMUSG00000095307,Gm12573,5.331266,11.496078,2.491901,6.917979,0,5.077119
ENSMUSG00000095309,Vmn1r125,0,0,0,0,0,0
ENSMUSG00000095312,Or1e23,0,0,0,0,0,0
ENSMUSG00000095318,Gm8024,0.125299,0,0,0.359684,0.144722,0
ENSMUSG00000095322,Or8g36,0,0,0,0,0,0
ENSMUSG00000095324,Gm20825,0,0,0,0,0,0
ENSMUSG00000095325,Zfp870,0,0,0,0,0,1.451278
ENSMUSG00000095327,Gm14996,0,0,0,0,0,0
ENSMUSG00000095328,Defa-ps6,0,0,0,0,0,0
ENSMUSG00000095331,Ptma-ps1,0,0,0,0,0,0
ENSMUSG00000095335,Igkv3-5,0,0,0,0,0,0
ENSMUSG00000095338,Igkv3-9,0,0,0,0,0,0
ENSMUSG00000095341,Msantd5f1,0,0,0,0,0,0
ENSMUSG00000095344,Gm6838,0,0,0,0,0,0
ENSMUSG00000095351,Igkv3-2,0,0,0,0,0,0
ENSMUSG00000095353,Gm21783,0,0,0,0,0,0
ENSMUSG00000095360,Gm3594,0,0,0,0,0,0
ENSMUSG00000095362,Gm14325,49.25505,122.61522599999999,100.61893799999999,48.863836,91.52977200000001,68.377061
ENSMUSG00000095363,Gm4567,0,0,0,0,0,0
ENSMUSG00000095365,Rbm31y,0,0,0,0,0.155108,0
ENSMUSG00000095368,Gm3012,0,0,0,0,0,0
ENSMUSG00000095371,Gm9611,0,0,0,0,0,0
ENSMUSG00000095377,Or2h1,0,0,0,0,0,0
ENSMUSG00000095383,Vmn1r152,0,0,0,0,0,0
ENSMUSG00000095384,1700001F09Rik,0,0,0.174939,0.294831,0.61297,0
ENSMUSG00000095387,Trav6d-4,0,0,0,0,0,0
ENSMUSG00000095390,Or8g2,0,0,0,0,0,0
ENSMUSG00000095392,Gm7350,0,0,0,0,0,0
ENSMUSG00000095401,Or6c6c,0.546438,0.259075,0.477022,0.748432,0.222695,0.29176
ENSMUSG00000095403,Gm21092,33.266052,24.447899,25.369749,34.229923,26.589075,22.572695
ENSMUSG00000095407,Tmem200c,0,1.066964,0,0,0,0
ENSMUSG00000095408,Gm8366,0,0,0,0,0,0
ENSMUSG00000095409,Gm13043,0,0,0,0,0,0
ENSMUSG00000095412,Gm5885,0,0,0,0,0,0
ENSMUSG00000095413,H2al1e,0,0,0,0,0,0
ENSMUSG00000095416,Ighv1-12,0,0,0,0,0,0
ENSMUSG00000095419,Gm14328,0,0,0,0,0,0
ENSMUSG00000095426,Trav6d-5,0,0,0,0,0,0
ENSMUSG00000095427,Rps2-ps6,0,0,0,0,0,0.318976
ENSMUSG00000095429,Ighv5-12,0,0,0,0,0,0
ENSMUSG00000095430,Vmn1r72,0.76126,0.148177,0.37611399999999995,0.600107,0.231831,0.42125199999999996
ENSMUSG00000095432,Zfp748,1.802582,1.592495,2.783434,2.336104,0.922066,0.663762
ENSMUSG00000095440,Fignl2,2.043352,1.347754,0,1.358676,2.217875,0
ENSMUSG00000095442,Ighv1-4,0,0,0,0,0,0
ENSMUSG00000095444,Ighd2-4,0,0,0,0,0,0
ENSMUSG00000095448,Or7e168,0.134021,0.042922,0.459213,0.167764,0.057166,0.011727
ENSMUSG00000095452,Gm20795,0,0,0,0,0,0
ENSMUSG00000095457,Gvin-ps5,0,0,0,0,0,0
ENSMUSG00000095460,Vmn2r-ps16,0,0,0,0,0,0
ENSMUSG00000095462,Gm21725,0,0,0,0,0,0
ENSMUSG00000095463,Entpd4,156.679712,134.58473999999998,133.743077,161.480498,143.12264399999998,146.31763
ENSMUSG00000095465,Gm6214,0,0,0,0,0,0
ENSMUSG00000095466,Gm3015,0,0,0,0,0,0
ENSMUSG00000095469,Gm21965,1.921806,0,2.539876,0,0,0
ENSMUSG00000095470,Gm21863,0,0,0.883824,0,0,0
ENSMUSG00000095475,,0,0,0,0,0,0
ENSMUSG00000095478,Gm9824,0,0.318794,0,0.295524,0,0
ENSMUSG00000095483,Or6c206,0,0,0,0,0,0
ENSMUSG00000095484,Or5b121,0,0,0,0,0,0
ENSMUSG00000095486,Vmn2r22,0,0,0,0,0,0
ENSMUSG00000095487,Scgb1b21,0,0,0,0,0,0
ENSMUSG00000095490,Gm7951,0.503625,0.534986,0.307977,0.260574,0,0
ENSMUSG00000095492,Gm14361,0,0,0,0,0,0
ENSMUSG00000095493,A630023A22Rik,0.098702,0,0,0,0,0
ENSMUSG00000095495,Trav9d-3,0,0,0,0,0,0
ENSMUSG00000095497,Igkv1-122,0,0,0,0,0,0
ENSMUSG00000095498,Ifna1,0,0,0,0,0,0
ENSMUSG00000095500,,0,0,0,0,0,0
ENSMUSG00000095503,Pramel43,0,0,0,0,0,0
ENSMUSG00000095505,,0,0,0,0,0,0
ENSMUSG00000095508,Gm20812,0,0,0,0,0,0
ENSMUSG00000095510,Rhox3f,0,0,0,0,0,0
ENSMUSG00000095514,Tcstv6a,0.215044,0,0,0,0,0
ENSMUSG00000095517,Gm13249,0,0,0,0,0,0
ENSMUSG00000095518,Gm8068,0,0,0,0,0,0
ENSMUSG00000095519,Ighv1-66,0,0,0,0,0,0
ENSMUSG00000095520,Gm20877,0,0,0,0,0,0
ENSMUSG00000095522,Aadacl2fm3,0,0,0,0,0,0
ENSMUSG00000095524,Gm15682,0,0,0,0,0.543518,0
ENSMUSG00000095525,Or7g12,0,0,0,0,0,0
ENSMUSG00000095527,Or8b101,0,0,0,0,0,0
ENSMUSG00000095532,Mup-ps13,0,0,0,0,0,0
ENSMUSG00000095534,Gm15102,0,0,0,0,0,0
ENSMUSG00000095538,Gm21983,0.486618,0.348419,0,0,0,0
ENSMUSG00000095540,Esp4,0,0,0,0,0,0
ENSMUSG00000095544,Vmn2r-ps33,0,0,0,0,0,0
ENSMUSG00000095545,Zfp969,1.953155,6.523283,7.26548,12.341,6.232588,5.107796
ENSMUSG00000095546,Gm10230,0,0,0,0,0,0
ENSMUSG00000095550,Speer4a3,0.836045,0.206323,0.238791,0.24606,0.123827,0
ENSMUSG00000095551,Gm7980,0,0,0,0,0,0
ENSMUSG00000095554,Ighv1-16,0,0,0,0,0,0
ENSMUSG00000095557,Gm3415,0,0,0,0,0,0
ENSMUSG00000095560,Trav14d-2,0,0,0,0,0,0
ENSMUSG00000095561,Gm8383,0,0,0,0,0,0
ENSMUSG00000095564,Gm20474,0,0,0,0,0,0
ENSMUSG00000095565,Ighv2-9-1,0,0,0,0,0,0
ENSMUSG00000095567,Noc2l,50.20896700000001,45.853556000000005,48.736407,45.110645000000005,49.054007,47.048469
ENSMUSG00000095569,Taar7d,0,0,0,0,0,0
ENSMUSG00000095570,,0,0,0,0,0,0
ENSMUSG00000095571,Ighv5-17,0,0,0,0,0,0
ENSMUSG00000095574,Trbv12-1,0,0,0,0,0,0
ENSMUSG00000095576,Fmo6,0,0,0,0,0,0
ENSMUSG00000095577,Gm6619,0,0,0,0,0,0
ENSMUSG00000095583,Ighv14-2,0,0,0,0,0,0
ENSMUSG00000095586,Or4k41,0,0,0,0,0,0
ENSMUSG00000095588,Gm12350,0,0,0,0,0,0
ENSMUSG00000095589,Ighv1-55,0,0,0,0,0,0
ENSMUSG00000095591,Gm15045,0,0,0,0,0,0
ENSMUSG00000095592,Ighd5-7,0,0,0,0,0,0
ENSMUSG00000095593,Krtap10-26,0,0.21671,0,0,0,0
ENSMUSG00000095597,Rps7-ps3,0,0,0,0,0,2.045139
ENSMUSG00000095599,Gm6215,0,0,0,0,0,0
ENSMUSG00000095600,Gm9457,0,0,0,0,0,0
ENSMUSG00000095601,Rhox3a2,0,0,0,0,0,0
ENSMUSG00000095603,Or12d16-ps1,0.93941,0.289048,0.063407,0.559057,0.230923,0.188483
ENSMUSG00000095607,Trav5-4,0,0,0,0,0,0
ENSMUSG00000095608,Or10u3,0,0,0,0,0,0
ENSMUSG00000095609,Anxa2r1,0,0.2635,0.19197200000000003,0.16936299999999999,0,0
ENSMUSG00000095612,Ighv5-4,0,0,0,0,0,0
ENSMUSG00000095614,Gm6291,0,0,0,0,0,0
ENSMUSG00000095619,Vmn1r157,0,0,0,0,0,0
ENSMUSG00000095620,Csta2,0,0,2.347421,0,0.32621,0.267821
ENSMUSG00000095625,Esp24,0,0,0,0,0,0
ENSMUSG00000095627,Gm8331,0,0,0,0,0,0
ENSMUSG00000095629,Vmn1r89,0,0,0,0,0,0
ENSMUSG00000095630,Igkv6-23,0,0,0,0,0,0
ENSMUSG00000095632,Vmn1r175,0,0,0,0,0,0
ENSMUSG00000095633,Igkv4-58,0,0,0,0,0,0
ENSMUSG00000095634,Gm20816,0,0,0,0,0,0
ENSMUSG00000095638,Gm8888,0,0,0,0,0,0
ENSMUSG00000095640,Or5an1,0,0,0,0,0,0
ENSMUSG00000095642,Ighv14-3,0,0,0,0,0,0
ENSMUSG00000095643,Trav13d-3,0,0,0,0,0,0
ENSMUSG00000095646,Trav10n,0,0,0,0,0,0
ENSMUSG00000095647,Taar7a,0,0,0,0,0,0
ENSMUSG00000095648,Gm2004,0.429452,0,0,0,0,0.407133
ENSMUSG00000095649,Gvin-ps3,0.031349,0.029593,0.016682,0.014457,0,0.048063
ENSMUSG00000095650,Gm20854,0,0,0,0,0,0
ENSMUSG00000095654,Plscr5,0.96689,0.940692,1.25922,1.108006,1.113084,1.02362
ENSMUSG00000095656,Ighd2-8,0,0,0,0,0,0
ENSMUSG00000095658,Vmn2r130,0,0,0,0,0,0
ENSMUSG00000095659,Spin2g,0,0,0,0,0,0
ENSMUSG00000095661,Gm8935,0,0,0,0,0,0
ENSMUSG00000095662,H2al1g,0,0,0,0,0,0
ENSMUSG00000095664,Vmn2r67,0.052338,0.009062,0.018971,0.050049,0.048373,0
ENSMUSG00000095666,,0,0,0,0,0,0
ENSMUSG00000095667,Or7g34,0,0,0,0,0,0
ENSMUSG00000095668,Trbd1,0,0,0,0,0,0
ENSMUSG00000095670,Vmn1r30,0,0,0,0,0,0
ENSMUSG00000095672,,0,0,0,0,0,0
ENSMUSG00000095673,Alyreffm12,0,0,0,0,0,0
ENSMUSG00000095675,Ccl21b,7.870015,0,0,2.158405,12.337474,0
ENSMUSG00000095677,Dynlt1f,11.506459,22.482523,14.386435,14.279838,24.811753,20.185418000000002
ENSMUSG00000095680,Gm12627,0,0,0,0.070909,0.207824,0
ENSMUSG00000095681,Gm8281,4.340409,2.038611,1.418432,3.253466,1.995984,2.588281
ENSMUSG00000095682,Igkv3-1,0,0,0,0,0,0
ENSMUSG00000095686,Gm3099,0,0.054783,0,0,0,0
ENSMUSG00000095687,Rnaset2a,4.460043,6.936349,7.462354,3.203064,9.397839,7.258982
ENSMUSG00000095689,Trav12d-1,0,0,0,0,0,0
ENSMUSG00000095690,Rab11b-ps2,0,0,0,0,0,0
ENSMUSG00000095696,Or6c1b,0,0,0.042514,0,0,0
ENSMUSG00000095700,Ighv10-3,0,0,0,0,0,0
ENSMUSG00000095702,Gm15005,0,0,0,0,0,0
ENSMUSG00000095704,Gm8221,0,0,0,0,0.151926,0
ENSMUSG00000095706,Or5ac25,0,0,0,0,0,0
ENSMUSG00000095710,Speer1i,0,0,0.399474,0,0,0
ENSMUSG00000095711,Trav14-2,0,0,0,0,0,0
ENSMUSG00000095716,Btbd35f10,0,0,0,0,0,0
ENSMUSG00000095717,Eif1ad11,0,0,0,0,0,0
ENSMUSG00000095718,Pramel40,0,0,0,0,0,0
ENSMUSG00000095721,Krtap10-25,0,0,0,0,0,0
ENSMUSG00000095724,Eif1ad19,0,0.061525,0,0,0,0.133745
ENSMUSG00000095730,Vmn2r29,8.361619,3.365485,5.036161,6.197202,7.985478,5.5513200000000005
ENSMUSG00000095736,Trav7n-4,0,0,0,0,0,0
ENSMUSG00000095737,Igkv11-125,0,0,0,0,0,0
ENSMUSG00000095741,Rhox2f,0,0,0,0,0,0
ENSMUSG00000095743,Gm17654,0,0,0,0,0,0
ENSMUSG00000095745,Vmn1r243,0,0,0,0,0,0
ENSMUSG00000095753,Igkv4-53,0,0,0,0,0,0
ENSMUSG00000095754,Spin2f,0,0,0,0,0,0
ENSMUSG00000095756,Trav6d-7,0.688447,0.714721,0,0.641522,0,3.143659
ENSMUSG00000095758,Vmn1r128,0,0,0,0,0,0
ENSMUSG00000095759,Gm21828,0,0,0,0,0,0
ENSMUSG00000095761,Ighv1-20,0,0,0,0,0,0
ENSMUSG00000095762,Gm16378,17.635718,4.613626,4.341817,12.92003,6.327272,5.275852
ENSMUSG00000095763,,0,0,0,0,0,0
ENSMUSG00000095765,Or11g25,0,0,0,0,0,0
ENSMUSG00000095766,Gm21182,1.44144,0,0.344484,0.934789,0,0
ENSMUSG00000095768,Vmn1r111,0,0,0,0,0,0
ENSMUSG00000095770,Spin2j,0,0,0,0,0,0
ENSMUSG00000095771,Igkv14-111,0,0,0,0,0,0
ENSMUSG00000095773,Vmn2r38,0.03123,0,0.031584,0.05577,0,0
ENSMUSG00000095774,Or8g37,0,0,0,0,0,0
ENSMUSG00000095779,Gm53189,5.57111,2.542258,3.137308,6.17652,4.525397,3.155717
ENSMUSG00000095785,Gm20924,0,0,0,0,0,0
ENSMUSG00000095787,,0,0,0,0,0,0
ENSMUSG00000095788,Sirpb1a,0,0,0,0,0,0
ENSMUSG00000095789,Nupr2,1.298955,1.461762,5.029013,0.7843530000000001,1.4242370000000002,1.9864730000000002
ENSMUSG00000095794,Igkv6-17,1.244822,0,0.695932,0,0,0
ENSMUSG00000095797,Gm8246,0,0.11096,0,0.234978,0,0.396003
ENSMUSG00000095804,Or9r7,0,0,0,0,0,0
ENSMUSG00000095806,Vmn1r244,0,0,0,0,0,0
ENSMUSG00000095809,Or4k42,0,0,0,0.077873,0,0
ENSMUSG00000095812,Gm5473,0,0,0,0,0,0
ENSMUSG00000095813,Defa-ps1,0,0,0,0,0,0
ENSMUSG00000095814,Btbd35f7,0,0,0,0,0,0
ENSMUSG00000095817,Krtap10-22,0,0,0,0,0,0
ENSMUSG00000095820,Gm15098,0,0,0,0,0,0
ENSMUSG00000095821,Tcstv3,0,0,0,0,0,0
ENSMUSG00000095822,Tdpoz9-ps1,0,0,0,0,0,0
ENSMUSG00000095826,Gm9002,0,0,0,0,0,0
ENSMUSG00000095827,Gm5283,0.788497,0.825936,0,0,0,0
ENSMUSG00000095829,Speer1a,0,0,0.246376,0,0,0
ENSMUSG00000095831,Or2f1,0,0,0,0,0,0
ENSMUSG00000095834,Tdgf1-ps1,0,0,0,0,0,0
ENSMUSG00000095836,Gm21960,0,0.446515,0.484591,0.414822,0.593886,0
ENSMUSG00000095837,Vmn1r246,0,0,0,0,0,0
ENSMUSG00000095839,Or8g52,0,0,0,0,0,0
ENSMUSG00000095841,Gm8532,0,0,0,0,0,0
ENSMUSG00000095847,Gm5451,0,0,0,0,0,0
ENSMUSG00000095854,Trav14d-1,0,0,0,0,0,0
ENSMUSG00000095858,Or12d14-ps1,0,0,0,0,0,0
ENSMUSG00000095859,Ighv1-43,0,0,0,0,0,0
ENSMUSG00000095863,Ighv1-67,0,0,0,0,0,0
ENSMUSG00000095864,Vmn1r77,0.013264,0,0,0.024801,0.017021,0.041617
ENSMUSG00000095865,Gm13237,0,0,0,0,0,0
ENSMUSG00000095866,Ighv2-4,0,0,0,0,0,0
ENSMUSG00000095867,Gm20917,0,0,0,0,0,0
ENSMUSG00000095870,Lce1k,0,0,0,0,0,0.252945
ENSMUSG00000095872,Gm15128,0,0,0,0,0,0
ENSMUSG00000095873,Ang-ps3,0,0,0,0,0,0
ENSMUSG00000095874,Gm9630,0,0,0,0,0,0
ENSMUSG00000095879,Gm21764,0,0,0,0,0,0
ENSMUSG00000095886,Esp38,0,0,0,0,0,0
ENSMUSG00000095887,Gm10096,0,0,0,0,0,0
ENSMUSG00000095889,Ighv1-58,0,0,0,0,0,0
ENSMUSG00000095890,Gm7958,0,0,0,0,0,0
ENSMUSG00000095893,Or8b37,0,0,0,0,0,0
ENSMUSG00000095895,Gm21963,0,0,0,0,0,0
ENSMUSG00000095896,Ifna14,0,0,0,0,0,0
ENSMUSG00000095901,Or13a24,0,0,0,0,0,0
ENSMUSG00000095903,Or8g53,0,0,0,0,0,0
ENSMUSG00000095905,Selenok-ps4,0,0,0,0,0,0
ENSMUSG00000095907,Gm14333,0,0,0,0,0,0
ENSMUSG00000095909,Zfp997,0.070167,0,0.037188,0.032863,0,0
ENSMUSG00000095910,Or5p50,0,0,0,0,0,0
ENSMUSG00000095912,Gm3317,0,2.430411,0,3.694451,0,0
ENSMUSG00000095914,Vmn2r48,0,0,0,0,0,0
ENSMUSG00000095916,Vmn1r191,0.08064,0.058315,0.064039,0.150817,0.103552,0.147728
ENSMUSG00000095917,Or11g7,0.027549,0.051894,0.028488,0.100609,0.103664,0.182076
ENSMUSG00000095918,Speer1e,0.446691,0.209221,0.152785,0,0,0
ENSMUSG00000095920,Gm6686,0,0,0,0,0,0
ENSMUSG00000095923,Ighv1-37,0,0,0,0,0,0
ENSMUSG00000095925,Defa-ps17,0,0,0,0,0,0
ENSMUSG00000095927,Gm21822,0,0,0,0,0,0
ENSMUSG00000095928,Or5ac22,0.772728,0.76168,0.622948,0.713061,0.52089,0.717171
ENSMUSG00000095929,Or5p63,0,0,0,0,0,0
ENSMUSG00000095930,Nim1k,0.771398,0.286066,0.42349,1.245665,0.13512,0.260014
ENSMUSG00000095931,Vmn1r159,0,0,0,0,0,0
ENSMUSG00000095932,Vmn1r49,0,0,0,0,0,0
ENSMUSG00000095934,Btbd35f13,0,0,0,0,0,0
ENSMUSG00000095935,Msantd5f3,0,0,0,0,0,0
ENSMUSG00000095936,Zscan4e,0.415594,0.219877,0.103374,0.244645,0.153864,0.250332
ENSMUSG00000095940,Gm16416,0,0,0,0,0,0
ENSMUSG00000095941,Tle7,0,0,0.171657,0,0,0
ENSMUSG00000095948,Rbmyf8,0,0.073342,0.120468,0.026494,0.048814,0
ENSMUSG00000095952,Obox4-ps12,0,0,0,0,0,0
ENSMUSG00000095953,6030469F06Rik,0,0,0,0,0,0
ENSMUSG00000095954,Pramel56,0,0,0,0,0,0
ENSMUSG00000095957,Or7g19,0,0,0,0,0,0
ENSMUSG00000095958,Trav12-3,0,0,0,0,0,0
ENSMUSG00000095960,Gm13120,0,0,0,0,0,0
ENSMUSG00000095961,Vmn2r102,0.059163,0.040917,0.032098,0.073747,0.046696,0.050761
ENSMUSG00000095962,Vmn1r137,0,0,0,0,0,0
ENSMUSG00000095963,Gm7742,0,0,0,0,0,0
ENSMUSG00000095964,Gm6221,0,0,0,0,0,0
ENSMUSG00000095970,Krtap10-33,0,0,0,0,0.233955,0
ENSMUSG00000095973,Vmn1r116,0,0,0,0,0,0
ENSMUSG00000095974,Obox4-ps13,0,0,0,0,0,0
ENSMUSG00000095975,Cphx1,1.114963,0.823321,2.387485,0.90002,1.4875759999999998,1.666199
ENSMUSG00000095976,Gm5891,0.400711,0.06524,0.185189,0.618375,0,0.167371
ENSMUSG00000095978,Mup-ps11,0,0,0,0,0,0
ENSMUSG00000095981,Ighv10-1,0,0,0,0,0,0
ENSMUSG00000095987,Gm13104,0,0,0,0,0,0
ENSMUSG00000095988,Gm15042,0,0,0,0,0,0
ENSMUSG00000095990,Zfp97,2.364626,3.294444,3.510676,3.566478,4.882927,4.237412
ENSMUSG00000095991,Gm17048,0,0.160922,0,0,0,0
ENSMUSG00000095992,Krtap22-2,0,1.372837,0,0,0,3.019425
ENSMUSG00000095994,Gm15084,0,0,0,0,0,0
ENSMUSG00000095996,Pramel60,0,0,0,0,0,0
ENSMUSG00000096000,Or6c204,0,0,0,0,0,0
ENSMUSG00000096001,Gpr15lg,1.502223,0,0,0,0,0
ENSMUSG00000096002,Vmn2r53,2.7332929999999998,1.228482,1.364951,2.753735,1.753567,1.5952309999999998
ENSMUSG00000096003,Gm3500,1.482495,2.180374,0.71224,1.604806,1.150513,1.031458
ENSMUSG00000096006,Gm21596,2.270504,0.403343,0,1.732053,1.972903,0
ENSMUSG00000096009,Or2n1,0,0,0,0,0,0
ENSMUSG00000096010,H4c16,0.553058,0.928589,0.460787,0.739839,0.509808,0.769189
ENSMUSG00000096011,Ifna15,0,0,0,0,0,0
ENSMUSG00000096014,Sox1,5.66051,3.757396,3.81263,5.124319,3.897653,3.651329
ENSMUSG00000096016,Gm20937,0,0,0,0,0,0
ENSMUSG00000096020,Ighv1-75,0,0,0,0,0,0
ENSMUSG00000096023,Gm3542,0.256098,0.05529,0.207269,0.178234,0.073241,0.127083
ENSMUSG00000096024,Gm17174,0,0,0,0,0,0
ENSMUSG00000096029,Or56a3,0,0,0,0,0,0
ENSMUSG00000096033,Gm5899,0,0,0,0,0,0
ENSMUSG00000096035,Odaph,0,0,0,0,0,0
ENSMUSG00000096038,Trav13n-3,0,0,0,0,0,0
ENSMUSG00000096039,D830030K20Rik,0.549431,0.772722,0.968128,0,0,1.453286
ENSMUSG00000096042,Vmn2r125,0,0,0,0,0,0
ENSMUSG00000096044,Pramel33,0,0,0,0,0,0
ENSMUSG00000096045,Gm21698,0,0,0,0,0,0
ENSMUSG00000096049,Eif1ad17,0,0,0,0,0,0
ENSMUSG00000096051,Vmn1r40,0,0,0,0,0,0
ENSMUSG00000096054,Syne1,14.997477,23.932315,24.901094,13.72618,19.181053,22.731151
ENSMUSG00000096065,Gm13155,0,0,0,0,0.641493,0
ENSMUSG00000096066,Pramel46,0,0,0,0,0,0
ENSMUSG00000096068,Or5p62,0,0,0,0,0,0
ENSMUSG00000096069,Or13a28,0,0,0,0,0,0
ENSMUSG00000096071,Vmn1r143,0,0,0,0,0,0
ENSMUSG00000096074,Ighv1-72,0,0,0,0,0,0
ENSMUSG00000096078,Ighv1-62-2,0,0,0,0,0,0
ENSMUSG00000096081,Gm21991,0,0,0,0,0,0
ENSMUSG00000096084,Gm21850,0,0,0,0,0,0
ENSMUSG00000096086,Gm4761,0,0,0,0,0,0
ENSMUSG00000096088,Gm12614,0,0,0,0.070909,0,0
ENSMUSG00000096094,A630095N17Rik,0,0,0.441307,0,0,0.262041
ENSMUSG00000096096,Trav4-4-dv10,0,1.404785,0.761171,3.156936,2.803602,0
ENSMUSG00000096097,H2al1c,0,0,0.992448,0,1.220362,0
ENSMUSG00000096099,Vmn1r220,2.7993510000000006,0.9179210000000001,1.54104,2.8308449999999996,1.383546,1.424099
ENSMUSG00000096100,,0,0,0,0,0,0
ENSMUSG00000096102,Gm9167,0,0,0,0,0,0
ENSMUSG00000096105,Bhmt-ps1,0,0,0,0,0,0
ENSMUSG00000096106,Trav5d-4,4.491383,0.781226,1.692933,2.087679,2.079544,0
ENSMUSG00000096107,Gm16505,0,0,0,0,0,0
ENSMUSG00000096108,Ighv11-2,0,0,0,0,0,0
ENSMUSG00000096109,Or8g18,0.026816,0,0,0,0,0
ENSMUSG00000096119,Gm6228,0,0,0,0,0,0
ENSMUSG00000096120,Gm21800,0,0,0,0,0,0
ENSMUSG00000096122,Gm21943,0,0,0,0,0,0
ENSMUSG00000096127,Gm14625,0,0,0,0,0,0
ENSMUSG00000096129,Trav12d-2,0.437624,0.442758,0.48052,0,0,0.971563
ENSMUSG00000096131,Krtap10-29,0,0,0,0,0,0
ENSMUSG00000096137,Gm14527,0,0,0,0,0,0
ENSMUSG00000096138,Trav7-6,0,0,0,0,0,0
ENSMUSG00000096139,Pramel50,0,0,0,0,0,0
ENSMUSG00000096140,Ankrd66,1.343734,1.678859,1.635004,0.899601,1.241658,1.6233900000000001
