ensembl_gene_id,gene_symbol,SRR19070041,SRR19070042,SRR19070043,SRR19070035,SRR19070036,SRR19070037,SRR25715198,SRR25715200,SRR25715206,SRR25715208,SRR25715228,SRR25715226,SRR25715220,SRR25715218
ENSMUSG00000095427,Rps2-ps6,0,0,0,0,0,0.318976,2.998677,0.818638,2.725478,0.511102,0.307972,0,1.086594,2.105397
ENSMUSG00000095429,Ighv5-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095430,Vmn1r72,0.76126,0.148177,0.37611399999999995,0.600107,0.231831,0.42125199999999996,0.826321,0.752128,0.923441,0.955729,0.815596,0.721545,1.06025,0.939155
ENSMUSG00000095432,Zfp748,1.802582,1.592495,2.783434,2.336104,0.922066,0.663762,0.318808,0.647564,0.156022,0.576012,0.392343,0.663989,0.144579,0.563665
ENSMUSG00000095440,Fignl2,2.043352,1.347754,0,1.358676,2.217875,0,1.166689,0.75977,0,0.568165,1.363359,0.871366,0.937889,1.292953
ENSMUSG00000095442,Ighv1-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095444,Ighd2-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095448,Or7e168,0.134021,0.042922,0.459213,0.167764,0.057166,0.011727,0.30376000000000003,0.294926,0.307236,0.183637,0.188647,0.187773,0.148364,0.214642
ENSMUSG00000095452,Gm20795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095457,Gvin-ps5,0,0,0,0,0,0,0.01928,0.04367,0,0.050893,0,0.046862,0.087698,0
ENSMUSG00000095460,Vmn2r-ps16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095462,Gm21725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095463,Entpd4,156.679712,134.58473999999998,133.743077,161.480498,143.12264399999998,146.31763,51.662929,51.750443,55.666315999999995,43.088785,47.92099,50.864031999999995,50.385664999999996,56.248160999999996
ENSMUSG00000095465,Gm6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095466,Gm3015,0,0,0,0,0,0,0.082603,0,0.169089,0.068331,0.230937,0,0.169766,0.069694999999999993
ENSMUSG00000095469,Gm21965,1.921806,0,2.539876,0,0,0,0,1.489388,0,0,0,0,0,0
ENSMUSG00000095470,Gm21863,0,0,0.883824,0,0,0,1.200611,0,0.418799,0.379107,0,0,0.794431,0
ENSMUSG00000095475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095478,Gm9824,0,0.318794,0,0.295524,0,0,0.187586,0,0,0,0,0,0.483297,0
ENSMUSG00000095483,Or6c206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095484,Or5b121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095486,Vmn2r22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010604
ENSMUSG00000095487,Scgb1b21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095490,Gm7951,0.503625,0.534986,0.307977,0.260574,0,0,0,0,0,0,0,0,0.153113,0
ENSMUSG00000095492,Gm14361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095493,A630023A22Rik,0.098702,0,0,0,0,0,0.058284,0,0.122625,0.26487,0,0,0,0
ENSMUSG00000095495,Trav9d-3,0,0,0,0,0,0,0.163248,0,0.343024,0,0.367043,0.319679,0,0.305831
ENSMUSG00000095497,Igkv1-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095498,Ifna1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095503,Pramel43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095508,Gm20812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095510,Rhox3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095514,Tcstv6a,0.215044,0,0,0,0,0,0.271918,0,0.257704,0,0,0.240953,0.124864,0
ENSMUSG00000095517,Gm13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095518,Gm8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095519,Ighv1-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095520,Gm20877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095522,Aadacl2fm3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095524,Gm15682,0,0,0,0,0.543518,0,0,0,0,0,0.257679,0,0,0
ENSMUSG00000095525,Or7g12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095527,Or8b101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095532,Mup-ps13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095534,Gm15102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095538,Gm21983,0.486618,0.348419,0,0,0,0,0,0,0.203817,0,0,0,0,0
ENSMUSG00000095540,Esp4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095544,Vmn2r-ps33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095545,Zfp969,1.953155,6.523283,7.26548,12.341,6.232588,5.107796,7.954132,0.696033,3.201569,8.399963,3.692722,3.918286,13.017481,11.175532
ENSMUSG00000095546,Gm10230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095550,Speer4a3,0.836045,0.206323,0.238791,0.24606,0.123827,0,0.121179,0.135456,0.067398,0.321216,0.055405,0.259659,0.21167,0.272291
ENSMUSG00000095551,Gm7980,0,0,0,0,0,0,1.201449,0,0,2.547301,1.691961,0,1.952406,1.126262
ENSMUSG00000095554,Ighv1-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095557,Gm3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095560,Trav14d-2,0,0,0,0,0,0,0,0.220585,0,0,0,0,0,0
ENSMUSG00000095561,Gm8383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095564,Gm20474,0,0,0,0,0,0,2.768586,1.890509,2.061344,3.352861,1.605169,2.63986,2.18596,1.92658
ENSMUSG00000095565,Ighv2-9-1,0,0,0,0,0,0,0,0,0,0,0.339776,0,0,0
ENSMUSG00000095567,Noc2l,50.20896700000001,45.853556000000005,48.736407,45.110645000000005,49.054007,47.048469,25.01209,31.340146,26.059963999999997,24.619598,34.127691,23.158775,22.554002,25.413135000000004
ENSMUSG00000095569,Taar7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095570,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095571,Ighv5-17,0,0,0,0,0,0,0,0,0,0,0.288334,0,0,0
ENSMUSG00000095574,Trbv12-1,0,0,0,0,0,0,0,0,0,0,0,0,0.305933,0
ENSMUSG00000095576,Fmo6,0,0,0,0,0,0,0,0,0,0,0.036781,0,0.043492,0
ENSMUSG00000095577,Gm6619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095583,Ighv14-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095586,Or4k41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095588,Gm12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095589,Ighv1-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095591,Gm15045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095592,Ighd5-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095593,Krtap10-26,0,0.21671,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095597,Rps7-ps3,0,0,0,0,0,2.045139,485.501145,460.444917,489.688582,498.119467,433.207601,467.555519,449.854142,465.103078
ENSMUSG00000095599,Gm6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095600,Gm9457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095601,Rhox3a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095603,Or12d16-ps1,0.93941,0.289048,0.063407,0.559057,0.230923,0.188483,0.698051,0.442465,0.525903,0.229107,0.438661,0.316854,0.588269,0.341965
ENSMUSG00000095607,Trav5-4,0,0,0,0,0,0,0,0,0,0,0.388558,0,0,0
ENSMUSG00000095608,Or10u3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095609,Anxa2r1,0,0.2635,0.19197200000000003,0.16936299999999999,0,0,0.061344,0.542896,0.387453,0.64084700000000006,0.54197,0.442681,0.048196,0.22057500000000002
ENSMUSG00000095612,Ighv5-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095614,Gm6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095619,Vmn1r157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095620,Csta2,0,0,2.347421,0,0.32621,0.267821,0,0,0.147245,0.27253,0,0.137598,0,0
ENSMUSG00000095625,Esp24,0,0,0,0,0,0,0.765346,0.246742,0.267248,0,0,0,0,0.236537
ENSMUSG00000095627,Gm8331,0,0,0,0,0,0,0,0.013337,0,0,0,0,0,0
ENSMUSG00000095629,Vmn1r89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095630,Igkv6-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095632,Vmn1r175,0,0,0,0,0,0,0,0,0,0.023453,0,0,0.024382,0
ENSMUSG00000095633,Igkv4-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095634,Gm20816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095638,Gm8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095640,Or5an1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095642,Ighv14-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095643,Trav13d-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095646,Trav10n,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095647,Taar7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095648,Gm2004,0.429452,0,0,0,0,0.407133,2.45662,2.94887,2.767589,2.197541,1.546219,1.033928,4.424551,4.570241
ENSMUSG00000095649,Gvin-ps3,0.031349,0.029593,0.016682,0.014457,0,0.048063,0.087968,0.050246,0.162501,0,0.083077,0,0,0.054735
ENSMUSG00000095650,Gm20854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095654,Plscr5,0.96689,0.940692,1.25922,1.108006,1.113084,1.02362,2.024614,1.56376,1.530616,1.371523,1.552011,0.748052,1.1687,1.388287
ENSMUSG00000095656,Ighd2-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095658,Vmn2r130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095659,Spin2g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095661,Gm8935,0,0,0,0,0,0,0,0.058992,0.044574,0.048059,0,0,0,0
ENSMUSG00000095662,H2al1g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095664,Vmn2r67,0.052338,0.009062,0.018971,0.050049,0.048373,0,0.034254,0.122703,0.060281,0.048974,0.067008,0.022914,0.049386,0.046143000000000003
ENSMUSG00000095666,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095667,Or7g34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095668,Trbd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095670,Vmn1r30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095672,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095673,Alyreffm12,0,0,0,0,0,0,0,0,0,0,0,0,0.096229,0
ENSMUSG00000095675,Ccl21b,7.870015,0,0,2.158405,12.337474,0,1.523862,0,2.377163,0,0,0,0,0
ENSMUSG00000095677,Dynlt1f,11.506459,22.482523,14.386435,14.279838,24.811753,20.185418000000002,18.874494,24.585961,19.138386999999998,21.761164,22.482476,19.478602000000002,26.642215,24.357582
ENSMUSG00000095680,Gm12627,0,0,0,0.070909,0.207824,0,0,0,0,0,0,0,0,0
ENSMUSG00000095681,Gm8281,4.340409,2.038611,1.418432,3.253466,1.995984,2.588281,0.790318,1.13671,0.632778,0.533094,1.33309,1.450378,1.612706,1.809011
ENSMUSG00000095682,Igkv3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095686,Gm3099,0,0.054783,0,0,0,0,0.183635,0.164415,0.07245,0,0.257778,0.168198,0.486687,0.075587
ENSMUSG00000095687,Rnaset2a,4.460043,6.936349,7.462354,3.203064,9.397839,7.258982,8.048262,8.242642,9.733831,8.651062,6.361594,6.013549,6.874864,3.440896
ENSMUSG00000095689,Trav12d-1,0,0,0,0,0,0,0,0,0.264226,0,0,0,0,0
ENSMUSG00000095690,Rab11b-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095696,Or6c1b,0,0,0.042514,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095700,Ighv10-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095702,Gm15005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095704,Gm8221,0,0,0,0,0.151926,0,0,0,0,0,0,0,0,0
ENSMUSG00000095706,Or5ac25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095710,Speer1i,0,0,0.399474,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095711,Trav14-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095716,Btbd35f10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095717,Eif1ad11,0,0,0,0,0,0,0.037817,0.037458,0,0,0.039221,0,0.038895,0.072355
ENSMUSG00000095718,Pramel40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095721,Krtap10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095724,Eif1ad19,0,0.061525,0,0,0,0.133745,0.189623,0.188071,0.288044,0.19761600000000001,0.232476,0.261927,0.200385,0.217966
ENSMUSG00000095730,Vmn2r29,8.361619,3.365485,5.036161,6.197202,7.985478,5.5513200000000005,2.24615,3.4508739999999998,0.7622030000000001,0.6048880000000001,2.7156949999999997,2.723486,4.016919,1.73435
ENSMUSG00000095736,Trav7n-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095737,Igkv11-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095741,Rhox2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095743,Gm17654,0,0,0,0,0,0,0,0,0.164717,0.48114,0,0.437835,0.292819,0.424995
ENSMUSG00000095745,Vmn1r243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095753,Igkv4-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095754,Spin2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095756,Trav6d-7,0.688447,0.714721,0,0.641522,0,3.143659,0,0,0,0,0,0,0,0
ENSMUSG00000095758,Vmn1r128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095759,Gm21828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095761,Ighv1-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095762,Gm16378,17.635718,4.613626,4.341817,12.92003,6.327272,5.275852,7.911189,8.772817,8.830248,0.852834,1.827718,2.5613,2.773941,3.694202
ENSMUSG00000095763,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095765,Or11g25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095766,Gm21182,1.44144,0,0.344484,0.934789,0,0,0,0,0.772066,0.822239,0,0,1.386697,0
ENSMUSG00000095768,Vmn1r111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095770,Spin2j,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095771,Igkv14-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095773,Vmn2r38,0.03123,0,0.031584,0.05577,0,0,0.072391,0.028784,0,0.018178,0,0,0.018997,0
ENSMUSG00000095774,Or8g37,0,0,0,0,0,0,0.132125,0,0,0,0.13524,0,0,0.084291
ENSMUSG00000095779,Gm53189,5.57111,2.542258,3.137308,6.17652,4.525397,3.155717,26.106988,16.517603,17.650484,18.693588,19.330339,13.260724,18.684109,27.668354
ENSMUSG00000095785,Gm20924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095787,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095788,Sirpb1a,0,0,0,0,0,0,0.514113,0.058223,0.165806,0.459729,0,0.035922,0,0
ENSMUSG00000095789,Nupr2,1.298955,1.461762,5.029013,0.7843530000000001,1.4242370000000002,1.9864730000000002,1.139333,2.234338,1.221411,2.64425,0.7706580000000001,1.205195,1.466158,1.258039
ENSMUSG00000095794,Igkv6-17,1.244822,0,0.695932,0,0,0,0,0,0.339504,0,0,0,0.323043,0
ENSMUSG00000095797,Gm8246,0,0.11096,0,0.234978,0,0.396003,0,0,0.084755,0,0.113313,0,0.120009,0
ENSMUSG00000095804,Or9r7,0,0,0,0,0,0,0,0,0,0.018409,0,0,0.0574,0
ENSMUSG00000095806,Vmn1r244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095809,Or4k42,0,0,0,0.077873,0,0,0.025012,0.049706,0.026336,0.024821,0.051278,0.024696,0.025805,0
ENSMUSG00000095812,Gm5473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095813,Defa-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095814,Btbd35f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095817,Krtap10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095820,Gm15098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095821,Tcstv3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095822,Tdpoz9-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095826,Gm9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095827,Gm5283,0.788497,0.825936,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095829,Speer1a,0,0,0.246376,0,0,0,0,0,0.105177,0,0,0,0,0
ENSMUSG00000095831,Or2f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095834,Tdgf1-ps1,0,0,0,0,0,0,0.472341,0,0,0,0.648842,0.21714,1.049565,0.176642
ENSMUSG00000095836,Gm21960,0,0.446515,0.484591,0.414822,0.593886,0,0.474986,0.230054,0.2489,0,0.239869,0.463581,0.476583,0.220707
ENSMUSG00000095837,Vmn1r246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095839,Or8g52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095841,Gm8532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095847,Gm5451,0,0,0,0,0,0,0,0.183934,0,0.194798,0,0.183132,0.190835,0
ENSMUSG00000095854,Trav14d-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095858,Or12d14-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095859,Ighv1-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095863,Ighv1-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095864,Vmn1r77,0.013264,0,0,0.024801,0.017021,0.041617,0.008045,0.008009,0,0.024024,0.016513,0.00795,0,0
ENSMUSG00000095865,Gm13237,0,0,0,0,0,0,0.632226,0.430377,0,0,0,0.2453,0,0
ENSMUSG00000095866,Ighv2-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095867,Gm20917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095870,Lce1k,0,0,0,0,0,0.252945,0,0,0,0,0,0,0,0
ENSMUSG00000095872,Gm15128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095873,Ang-ps3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095874,Gm9630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095879,Gm21764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095886,Esp38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095887,Gm10096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095889,Ighv1-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095890,Gm7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208848
ENSMUSG00000095893,Or8b37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095895,Gm21963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095896,Ifna14,0,0,0,0,0,0,0.165364,0,0,0,0,0,0,0
ENSMUSG00000095901,Or13a24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095903,Or8g53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095905,Selenok-ps4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095907,Gm14333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095909,Zfp997,0.070167,0,0.037188,0.032863,0,0,0.118103,0,0.089133,0.098714,0.022573,0.018597,0,0.066922
ENSMUSG00000095910,Or5p50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095912,Gm3317,0,2.430411,0,3.694451,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095914,Vmn2r48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095916,Vmn1r191,0.08064,0.058315,0.064039,0.150817,0.103552,0.147728,0.097605,0.109261,0.167025,0.109222,0.075109,0.132599,0.189144,0.152554
ENSMUSG00000095917,Or11g7,0.027549,0.051894,0.028488,0.100609,0.103664,0.182076,0.081202,0.116008,0.188114,0.067704,0.09974,0.137695,0.117379,0.140014
ENSMUSG00000095918,Speer1e,0.446691,0.209221,0.152785,0,0,0,0,0.469337,0,0.614697,0,0,0,0
ENSMUSG00000095920,Gm6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095923,Ighv1-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095925,Defa-ps17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095927,Gm21822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095928,Or5ac22,0.772728,0.76168,0.622948,0.713061,0.52089,0.717171,1.292702,0.798384,0.959919,0.983128,0.849676,0.453767,0.736043,0.950497
ENSMUSG00000095929,Or5p63,0,0,0,0,0,0,0.017772,0,0.01861,0.017563,0,0,0.018253,0.016985
ENSMUSG00000095930,Nim1k,0.771398,0.286066,0.42349,1.245665,0.13512,0.260014,0.358357,0.239104,0.445996,0.293552,0.274669,0.19965,0.414124,0.281703
ENSMUSG00000095931,Vmn1r159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095932,Vmn1r49,0,0,0,0,0,0,0.010327,0.010479,0,0,0.042877,0.024105,0,0
ENSMUSG00000095934,Btbd35f13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095935,Msantd5f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095936,Zscan4e,0.415594,0.219877,0.103374,0.244645,0.153864,0.250332,0.211344,0.088833,0.14415,0.230767,0.180905,0.131376,0.087986,0.076271
ENSMUSG00000095940,Gm16416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095941,Tle7,0,0,0.171657,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095948,Rbmyf8,0,0.073342,0.120468,0.026494,0.048814,0,0,0,0,0,0,0,0,0
ENSMUSG00000095952,Obox4-ps12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095953,6030469F06Rik,0,0,0,0,0,0,0,0,0,0,0,0.024026,0,0
ENSMUSG00000095954,Pramel56,0,0,0,0,0,0,0,0.028163,0.029944,0,0,0.028055,0,0
ENSMUSG00000095957,Or7g19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095958,Trav12-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228782
ENSMUSG00000095960,Gm13120,0,0,0,0,0,0,0,0.024989,0,0,0,0,0,0.024124
ENSMUSG00000095961,Vmn2r102,0.059163,0.040917,0.032098,0.073747,0.046696,0.050761,0.052401,0.026571,0.030343,0.018147,0.030011,0.023898,0.039976,0.018119
ENSMUSG00000095962,Vmn1r137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095963,Gm7742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095964,Gm6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095970,Krtap10-33,0,0,0,0,0.233955,0,0,0,0,0,0,0,0,0
ENSMUSG00000095973,Vmn1r116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095974,Obox4-ps13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095975,Cphx1,1.114963,0.823321,2.387485,0.90002,1.4875759999999998,1.666199,0.17388,0.586326,0.091488,0.429894,0.222483,0.343009,0.178929,0.041602
ENSMUSG00000095976,Gm5891,0.400711,0.06524,0.185189,0.618375,0,0.167371,0,0.134193,0.094969,0.416796,0.046629,0,0.152216,0.085917
ENSMUSG00000095978,Mup-ps11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095981,Ighv10-1,0,0,0,0,0,0,0,0,0,0,0.357187,0,0,0
ENSMUSG00000095987,Gm13104,0,0,0,0,0,0,0,0.024989,0,0,0,0,0,0.024124
ENSMUSG00000095988,Gm15042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095990,Zfp97,2.364626,3.294444,3.510676,3.566478,4.882927,4.237412,3.431591,2.89017,3.470352,4.030034,3.182523,2.615869,3.153421,3.21654
ENSMUSG00000095991,Gm17048,0,0.160922,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095992,Krtap22-2,0,1.372837,0,0,0,3.019425,0,0,0,0,0,0,0,0
ENSMUSG00000095994,Gm15084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
